subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW228,228,2015_Dec_04_1256,LL-ELAINE,0,practice,0,,,----------,alligator,alligator_1.wav,mask,word,alligator,alligator_2.wav,yes,timeout,1250.0,0
PVW228,228,2015_Dec_04_1256,LL-ELAINE,0,practice,1,bottle:nonvisual:no:1,nonvisual,Is it an animal?,bottle,bottle_1.wav,mask,prompt,,,no,timeout,1250.0,0
PVW228,228,2015_Dec_04_1256,LL-ELAINE,0,practice,2,chicken:visual:no:1,visual,Is it orange?,chicken,chicken_1.wav,nomask,prompt,,,no,no,395.718667773,1
PVW228,228,2015_Dec_04_1256,LL-ELAINE,0,practice,3,pig:visual:yes:2,visual,Does it have a tail?,pig,pig_1.wav,mask,prompt,,,yes,no,122.66618351,0
PVW228,228,2015_Dec_04_1256,LL-ELAINE,0,practice,4,,,----------,rabbit,rabbit_1.wav,nomask,word,rabbit,rabbit_2.wav,yes,no,1017.51468657,0
PVW228,228,2015_Dec_04_1256,LL-ELAINE,0,practice,5,camel:visual:no:4,visual,Does it have a cork?,camel,camel_1.wav,mask,prompt,,,no,no,67.6321436185,1
PVW228,228,2015_Dec_04_1256,LL-ELAINE,0,practice,6,,,----------,dog,dog_3.wav,nomask,word,dog,dog_2.wav,yes,yes,586.633808329,1
PVW228,228,2015_Dec_04_1256,LL-ELAINE,0,practice,7,mouse:nonvisual:yes:4,nonvisual,Is it used in experiments?,mouse,mouse_4.wav,nomask,prompt,,,yes,no,27.1926086862,0
PVW228,228,2015_Dec_04_1256,LL-ELAINE,1,test,9,chair:visual:yes:3,visual,Does it have armrests?,chair,chair_1.wav,nomask,prompt,,,yes,yes,198.775591562,1
PVW228,228,2015_Dec_04_1256,LL-ELAINE,1,test,10,,,----------,dog,dog_4.wav,mask,word,grasshopper,grasshopper_4.wav,no,no,696.144611575,1
PVW228,228,2015_Dec_04_1256,LL-ELAINE,1,test,11,,,----------,penguin,penguin_4.wav,mask,word,penguin,penguin_2.wav,yes,yes,498.764292453,1
PVW228,228,2015_Dec_04_1256,LL-ELAINE,1,test,12,zebra:nonvisual:no:5,nonvisual,Does it live in jungles?,zebra,zebra_3.wav,mask,prompt,,,no,yes,27.0600914955,0
