subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW212,212,2015_Dec_03_1531,LL-Jerry,0,practice,0,donkey:nonvisual:yes:3,nonvisual,Is it a mammal?,donkey,donkey_2.wav,nomask,prompt,,,yes,yes,398.247208912,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,0,practice,1,mouse:nonvisual:yes:5,nonvisual,Does it eat cheese?,mouse,mouse_1.wav,mask,prompt,,,yes,yes,343.149518594,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,0,practice,2,chicken:visual:yes:4,visual,Does it have legs?,chicken,chicken_2.wav,mask,prompt,,,yes,yes,487.048358656,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,0,practice,3,,,----------,alligator,alligator_4.wav,mask,word,alligator,alligator_2.wav,yes,timeout,1250.0,0
PVW212,212,2015_Dec_03_1531,LL-Jerry,0,practice,4,pig:visual:no:5,visual,Does it have fur?,pig,pig_4.wav,nomask,prompt,,,no,no,239.342095098,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,0,practice,5,,,----------,zebra,zebra_1.wav,mask,word,zebra,zebra_4.wav,yes,yes,653.901208658,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,0,practice,6,,,----------,zebra,zebra_3.wav,mask,word,zebra,zebra_1.wav,yes,yes,1092.08203154,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,0,practice,7,deer:nonvisual:no:2,nonvisual,Is it smelly?,deer,deer_3.wav,mask,prompt,,,no,no,228.689311538,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,9,,,----------,tiger,tiger_3.wav,mask,word,tiger,tiger_4.wav,yes,timeout,1250.0,0
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,10,,,----------,dog,dog_3.wav,mask,word,dog,dog_4.wav,yes,yes,565.774159972,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,11,chicken:nonvisual:yes:2,nonvisual,Does it live on a farm?,chicken,chicken_1.wav,mask,prompt,,,yes,yes,221.702473704,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,12,pineapple:visual:yes:3,visual,Does it have skin?,pineapple,pineapple_4.wav,nomask,prompt,,,yes,no,179.881632095,0
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,13,zebra:nonvisual:no:1,nonvisual,Does it eat garbage?,zebra,zebra_3.wav,mask,prompt,,,no,timeout,1250.0,0
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,14,giraffe:visual:yes:3,visual,Does it have long legs?,giraffe,giraffe_2.wav,nomask,prompt,,,yes,yes,373.913628049,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,15,,,----------,camel,camel_3.wav,mask,word,camel,camel_2.wav,yes,yes,752.797551919,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,16,elephant:visual:yes:4,visual,Does it have a tail?,elephant,elephant_1.wav,mask,prompt,,,yes,yes,317.040100228,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,17,,,----------,strawberry,strawberry_3.wav,nomask,word,giraffe,giraffe_4.wav,no,no,763.231396675,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,18,swan:visual:no:4,visual,Is it made of wood?,swan,swan_4.wav,mask,prompt,,,no,no,248.786553741,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,19,raccoon:nonvisual:yes:3,nonvisual,Is it nocturnal?,raccoon,raccoon_3.wav,nomask,prompt,,,yes,yes,465.010434855,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,20,,,----------,strawberry,strawberry_4.wav,nomask,word,alligator,alligator_3.wav,no,no,584.262969904,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,21,apple:nonvisual:yes:3,nonvisual,Is it eaten in pies?,apple,apple_4.wav,nomask,prompt,,,yes,yes,309.461423196,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,22,donkey:visual:yes:4,visual,Does it have hooves?,donkey,donkey_4.wav,nomask,prompt,,,yes,yes,207.364219474,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,23,mouse:nonvisual:yes:4,nonvisual,Is it used in experiments?,mouse,mouse_3.wav,nomask,prompt,,,yes,yes,568.979181582,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,24,strawberry:visual:yes:3,visual,Does it have green leaves?,strawberry,strawberry_1.wav,mask,prompt,,,yes,no,325.164844282,0
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,25,mouse:visual:yes:5,visual,Does it have a white tail?,mouse,mouse_1.wav,nomask,prompt,,,yes,no,760.726083303,0
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,26,pineapple:visual:yes:5,visual,Does it have a core?,pineapple,pineapple_4.wav,mask,prompt,,,yes,yes,377.276451793,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,27,,,----------,dog,dog_1.wav,nomask,word,dog,dog_3.wav,yes,no,939.484533388,0
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,28,alligator:visual:yes:1,visual,Does it have a long tongue?,alligator,alligator_3.wav,mask,prompt,,,yes,yes,772.608637111,1
PVW212,212,2015_Dec_03_1531,LL-Jerry,1,test,29,tiger:nonvisual:yes:5,nonvisual,Does it live in India?,tiger,tiger_1.wav,nomask,prompt,,,yes,yes,272.84165984,1
