subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW229,229,2015_Dec_04_1226,LL-Jerry,0,practice,0,lion:nonvisual:yes:3,nonvisual,Is it a mammal?,lion,lion_1.wav,nomask,prompt,,,yes,timeout,1250.0,0
PVW229,229,2015_Dec_04_1226,LL-Jerry,0,practice,1,strawberry:nonvisual:yes:2,nonvisual,Does it taste sweet?,strawberry,strawberry_3.wav,mask,prompt,,,yes,yes,146.59268409,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,0,practice,2,lion:nonvisual:no:4,nonvisual,Does it lay eggs?,lion,lion_1.wav,nomask,prompt,,,no,no,431.143731577,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,0,practice,3,penguin:visual:yes:2,visual,Does it have a beak?,penguin,penguin_3.wav,mask,prompt,,,yes,yes,282.704470912,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,0,practice,4,tiger:visual:no:2,visual,Is it brown?,tiger,tiger_4.wav,nomask,prompt,,,no,no,988.132490078,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,0,practice,5,chair:visual:no:3,visual,Does it have a snout?,chair,chair_1.wav,nomask,prompt,,,no,no,263.145613484,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,0,practice,6,,,----------,grasshopper,grasshopper_2.wav,nomask,word,grasshopper,grasshopper_3.wav,yes,timeout,1250.0,0
PVW229,229,2015_Dec_04_1226,LL-Jerry,0,practice,7,apple:visual:no:1,visual,Is it black?,apple,apple_3.wav,nomask,prompt,,,no,no,520.13469208,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,9,pineapple:visual:yes:3,visual,Does it have skin?,pineapple,pineapple_3.wav,nomask,prompt,,,yes,timeout,1250.0,0
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,10,,,----------,deer,deer_4.wav,mask,word,deer,deer_2.wav,yes,timeout,1250.0,0
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,11,,,----------,mouse,mouse_1.wav,mask,word,deer,deer_4.wav,no,no,116.465225816,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,12,raccoon:nonvisual:yes:4,nonvisual,Does it produce offspring?,raccoon,raccoon_4.wav,nomask,prompt,,,yes,yes,617.66234762,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,13,strawberry:visual:no:1,visual,Does it have four legs?,strawberry,strawberry_1.wav,nomask,prompt,,,no,no,123.244328192,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,14,chicken:nonvisual:yes:4,nonvisual,Is it eaten by frying?,chicken,chicken_2.wav,nomask,prompt,,,yes,no,564.761727815,0
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,15,,,----------,mouse,mouse_3.wav,mask,word,mouse,mouse_4.wav,yes,yes,783.890389837,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,16,apple:nonvisual:no:1,nonvisual,Is it an animal?,apple,apple_4.wav,mask,prompt,,,no,no,1069.53677139,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,17,lion:visual:yes:4,visual,Does it have teeth?,lion,lion_1.wav,nomask,prompt,,,yes,yes,60.9709490091,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,18,table:nonvisual:yes:3,nonvisual,Is it found in dining rooms?,table,table_3.wav,mask,prompt,,,yes,timeout,1250.0,0
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,19,chair:nonvisual:yes:4,nonvisual,Is it used for relaxing?,chair,chair_3.wav,nomask,prompt,,,yes,yes,409.185189055,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,20,,,----------,donkey,donkey_3.wav,mask,word,donkey,donkey_4.wav,yes,timeout,1250.0,0
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,21,giraffe:visual:yes:4,visual,Is it brown?,giraffe,giraffe_3.wav,mask,prompt,,,yes,yes,994.911592221,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,22,bottle:visual:no:6,visual,Does it have a cork?,bottle,bottle_3.wav,nomask,prompt,,,no,yes,156.862964854,0
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,23,pig:visual:yes:4,visual,Does it have legs?,pig,pig_2.wav,nomask,prompt,,,yes,yes,664.383706404,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,24,dog:visual:no:2,visual,Is it pink?,dog,dog_4.wav,nomask,prompt,,,no,no,1089.92497181,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,25,strawberry:nonvisual:no:1,nonvisual,Is it used for riding?,strawberry,strawberry_3.wav,nomask,prompt,,,no,no,49.4814605918,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,26,,,----------,apple,apple_3.wav,nomask,word,apple,apple_1.wav,yes,no,369.037117111,0
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,27,camel:visual:no:3,visual,Does it have whiskers?,camel,camel_4.wav,mask,prompt,,,no,timeout,1250.0,0
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,28,,,----------,rabbit,rabbit_2.wav,nomask,word,rabbit,rabbit_1.wav,yes,no,450.670260005,0
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,29,,,----------,tiger,tiger_2.wav,nomask,word,alligator,alligator_1.wav,no,no,900.79317335,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,30,chair:visual:yes:4,visual,Does it have a seat?,chair,chair_3.wav,nomask,prompt,,,yes,yes,45.417008223,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,31,tiger:nonvisual:no:1,nonvisual,Is it used for sitting on?,tiger,tiger_2.wav,nomask,prompt,,,no,no,279.968055431,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,32,donkey:visual:no:2,visual,Does it have a pointed end?,donkey,donkey_4.wav,nomask,prompt,,,no,no,115.264583146,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,33,deer:visual:yes:2,visual,Does it have four legs?,deer,deer_1.wav,mask,prompt,,,yes,timeout,1250.0,0
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,34,,,----------,dog,dog_2.wav,nomask,word,chicken,chicken_3.wav,no,yes,194.011830259,0
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,35,mouse:visual:yes:3,visual,Does it have fur?,mouse,mouse_2.wav,mask,prompt,,,yes,yes,113.895575283,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,36,rabbit:nonvisual:yes:2,nonvisual,Is it a pet?,rabbit,rabbit_4.wav,nomask,prompt,,,yes,yes,351.089892909,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,37,giraffe:visual:no:4,visual,Does it have antennae?,giraffe,giraffe_3.wav,nomask,prompt,,,no,no,224.324298324,1
PVW229,229,2015_Dec_04_1226,LL-Jerry,1,test,38,,,----------,swan,swan_3.wav,nomask,word,swan,swan_1.wav,yes,no,358.897751663,0
