subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW227,227,2015_Dec_04_1256,LL-George,0,practice,0,mouse:nonvisual:yes:5,nonvisual,Does it eat cheese?,mouse,mouse_2.wav,mask,prompt,,,yes,yes,479.039418744,1
PVW227,227,2015_Dec_04_1256,LL-George,0,practice,1,bottle:nonvisual:yes:5,nonvisual,Is it used for holding beer?,bottle,bottle_2.wav,mask,prompt,,,yes,yes,417.878142907,1
PVW227,227,2015_Dec_04_1256,LL-George,0,practice,2,,,----------,tiger,tiger_1.wav,nomask,word,tiger,tiger_2.wav,yes,timeout,1250.0,0
PVW227,227,2015_Dec_04_1256,LL-George,0,practice,3,,,----------,bottle,bottle_2.wav,mask,word,bottle,bottle_1.wav,yes,no,234.716322855,0
PVW227,227,2015_Dec_04_1256,LL-George,0,practice,4,,,----------,pig,pig_3.wav,mask,word,pig,pig_2.wav,yes,no,93.7493399251,0
PVW227,227,2015_Dec_04_1256,LL-George,0,practice,5,,,----------,bottle,bottle_1.wav,mask,word,bottle,bottle_2.wav,yes,yes,280.909367371,1
PVW227,227,2015_Dec_04_1256,LL-George,0,practice,6,apple:nonvisual:yes:4,nonvisual,Is it nutritious?,apple,apple_4.wav,mask,prompt,,,yes,yes,266.089336248,1
PVW227,227,2015_Dec_04_1256,LL-George,0,practice,7,penguin:visual:yes:1,visual,Is it black?,penguin,penguin_3.wav,nomask,prompt,,,yes,yes,490.302642342,1
PVW227,227,2015_Dec_04_1256,LL-George,1,test,9,,,----------,pig,pig_2.wav,nomask,word,pig,pig_1.wav,yes,yes,620.786453946,1
PVW227,227,2015_Dec_04_1256,LL-George,1,test,10,,,----------,chair,chair_1.wav,mask,word,chair,chair_4.wav,yes,no,470.278635737,0
PVW227,227,2015_Dec_04_1256,LL-George,1,test,11,table:nonvisual:yes:3,nonvisual,Is it found in dining rooms?,table,table_1.wav,mask,prompt,,,yes,yes,282.078645425,1
PVW227,227,2015_Dec_04_1256,LL-George,1,test,12,chair:visual:yes:1,visual,Does it have legs?,chair,chair_2.wav,nomask,prompt,,,yes,yes,1009.02069372,1
