subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW226,226,2015_Dec_04_1256,LL-Kramer,0,practice,0,strawberry:visual:no:2,visual,Does it have a tail?,strawberry,strawberry_4.wav,nomask,prompt,,,no,no,314.929820597,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,0,practice,1,elephant:visual:yes:4,visual,Does it have a tail?,elephant,elephant_4.wav,nomask,prompt,,,yes,yes,611.126866192,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,0,practice,2,deer:visual:yes:3,visual,Does it have eyes?,deer,deer_4.wav,nomask,prompt,,,yes,yes,324.949827045,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,0,practice,3,grasshopper:nonvisual:no:2,nonvisual,Is it hunted by people?,grasshopper,grasshopper_4.wav,mask,prompt,,,no,timeout,1250.0,0
PVW226,226,2015_Dec_04_1256,LL-Kramer,0,practice,4,strawberry:visual:no:2,visual,Does it have a tail?,strawberry,strawberry_4.wav,nomask,prompt,,,no,timeout,1250.0,0
PVW226,226,2015_Dec_04_1256,LL-Kramer,0,practice,5,elephant:visual:yes:2,visual,Does it have ears?,elephant,elephant_1.wav,mask,prompt,,,yes,yes,236.17784027,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,0,practice,6,lion:visual:yes:3,visual,Does it have a tail?,lion,lion_4.wav,nomask,prompt,,,yes,yes,80.6680219248,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,0,practice,7,lion:visual:yes:3,visual,Does it have a tail?,lion,lion_4.wav,nomask,prompt,,,yes,yes,243.795592338,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,9,bottle:nonvisual:no:4,nonvisual,Does it fly?,bottle,bottle_3.wav,nomask,prompt,,,no,no,245.815982111,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,10,,,----------,chair,chair_3.wav,nomask,word,chair,chair_4.wav,yes,no,246.081653982,0
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,11,rabbit:nonvisual:no:4,nonvisual,Is it used for making jam?,rabbit,rabbit_4.wav,mask,prompt,,,no,no,573.238160461,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,12,,,----------,dog,dog_1.wav,nomask,word,dog,dog_2.wav,yes,timeout,1250.0,0
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,13,mouse:visual:yes:3,visual,Does it have fur?,mouse,mouse_2.wav,nomask,prompt,,,yes,yes,287.105293013,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,14,bottle:nonvisual:yes:5,nonvisual,Is it used for holding beer?,bottle,bottle_3.wav,mask,prompt,,,yes,yes,245.30800432,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,15,zebra:visual:yes:3,visual,Does it have hooves?,zebra,zebra_2.wav,mask,prompt,,,yes,yes,385.834867135,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,16,giraffe:visual:yes:1,visual,Does it have spots?,giraffe,giraffe_2.wav,mask,prompt,,,yes,yes,383.986044675,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,17,penguin:visual:yes:2,visual,Does it have a beak?,penguin,penguin_1.wav,mask,prompt,,,yes,yes,280.547348782,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,18,grasshopper:nonvisual:no:4,nonvisual,Does it fly?,grasshopper,grasshopper_3.wav,nomask,prompt,,,no,no,109.044060111,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,19,deer:nonvisual:yes:3,nonvisual,Is it a mammal?,deer,deer_4.wav,nomask,prompt,,,yes,yes,627.317510545,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,20,,,----------,swan,swan_4.wav,nomask,word,swan,swan_3.wav,yes,no,174.412560649,0
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,21,,,----------,deer,deer_3.wav,mask,word,giraffe,giraffe_1.wav,no,yes,179.314373992,0
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,22,strawberry:visual:yes:1,visual,Is it red?,strawberry,strawberry_2.wav,mask,prompt,,,yes,yes,252.766032703,1
PVW226,226,2015_Dec_04_1256,LL-Kramer,1,test,23,apple:visual:yes:1,visual,Is it red?,apple,apple_3.wav,mask,prompt,,,yes,yes,83.3455501124,1
