subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW205,204,2015_Dec_03_1445,LL-ELAINE,0,practice,0,bottle:nonvisual:yes:5,nonvisual,Is it used for holding beer?,bottle,bottle_4.wav,nomask,prompt,,,yes,timeout,1250.0,0
PVW205,204,2015_Dec_03_1445,LL-ELAINE,0,practice,1,alligator:nonvisual:yes:5,nonvisual,Does it eat people?,alligator,alligator_4.wav,mask,prompt,,,yes,yes,362.477957853,1
PVW205,204,2015_Dec_03_1445,LL-ELAINE,0,practice,2,tiger:visual:yes:3,visual,Is it orange?,tiger,tiger_4.wav,nomask,prompt,,,yes,yes,18.4381463332,1
PVW205,204,2015_Dec_03_1445,LL-ELAINE,0,practice,3,dog:visual:yes:3,visual,Does it have a tail?,dog,dog_4.wav,mask,prompt,,,yes,yes,94.010763336,1
PVW205,204,2015_Dec_03_1445,LL-ELAINE,0,practice,4,table:nonvisual:no:2,nonvisual,Is it a mammal?,table,table_1.wav,nomask,prompt,,,no,no,58.285834617,1
PVW205,204,2015_Dec_03_1445,LL-ELAINE,0,practice,5,,,----------,grasshopper,grasshopper_3.wav,mask,word,grasshopper,grasshopper_4.wav,yes,yes,927.013390348,1
PVW205,204,2015_Dec_03_1445,LL-ELAINE,0,practice,6,rabbit:visual:no:1,visual,Does it have spots?,rabbit,rabbit_1.wav,mask,prompt,,,no,no,57.2020098334,1
PVW205,204,2015_Dec_03_1445,LL-ELAINE,0,practice,7,mouse:visual:yes:5,visual,Does it have a white tail?,mouse,mouse_4.wav,mask,prompt,,,yes,no,225.726212258,0
PVW205,204,2015_Dec_03_1445,LL-ELAINE,1,test,9,deer:visual:no:4,visual,Does it have a cushion?,deer,deer_4.wav,mask,prompt,,,no,no,111.071882304,1
PVW205,204,2015_Dec_03_1445,LL-ELAINE,1,test,10,,,----------,raccoon,raccoon_3.wav,mask,word,raccoon,raccoon_2.wav,yes,yes,637.011498678,1
PVW205,204,2015_Dec_03_1445,LL-ELAINE,1,test,11,bottle:nonvisual:no:4,nonvisual,Does it fly?,bottle,bottle_3.wav,nomask,prompt,,,no,no,61.4838541951,1
PVW205,204,2015_Dec_03_1445,LL-ELAINE,1,test,12,apple:visual:yes:4,visual,Is it round?,apple,apple_1.wav,mask,prompt,,,yes,timeout,1250.0,0
PVW205,204,2015_Dec_03_1445,LL-ELAINE,1,test,13,,,----------,chicken,chicken_4.wav,nomask,word,chicken,chicken_3.wav,yes,yes,735.435983399,1
PVW205,204,2015_Dec_03_1445,LL-ELAINE,1,test,14,donkey:nonvisual:yes:3,nonvisual,Is it a mammal?,donkey,donkey_2.wav,mask,prompt,,,yes,yes,250.386588741,1
PVW205,204,2015_Dec_03_1445,LL-ELAINE,1,test,15,bottle:visual:no:1,visual,Does it have feet?,bottle,bottle_2.wav,nomask,prompt,,,no,no,1146.57434844,1
