subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW304,304,2015_Dec_08_1625,LL-Kramer,0,practice,0,,,----------,apple,apple_1.wav,mask,word,apple,apple_2.wav,yes,timeout,2000.0,0
PVW304,304,2015_Dec_08_1625,LL-Kramer,0,practice,1,bottle:nonvisual:yes:5,nonvisual,Is it used for holding beer?,bottle,bottle_1.wav,nomask,prompt,,,yes,yes,493.697485887,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,0,practice,2,,,----------,deer,deer_4.wav,nomask,word,deer,deer_3.wav,yes,timeout,2000.0,0
PVW304,304,2015_Dec_08_1625,LL-Kramer,0,practice,3,tiger:visual:no:1,visual,Is it black?,tiger,tiger_3.wav,nomask,prompt,,,no,yes,333.596018143,0
PVW304,304,2015_Dec_08_1625,LL-Kramer,0,practice,4,pineapple:visual:no:3,visual,Does it have whiskers?,pineapple,pineapple_2.wav,nomask,prompt,,,no,no,83.4514992312,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,0,practice,5,mouse:nonvisual:yes:3,nonvisual,Does it eat?,mouse,mouse_1.wav,nomask,prompt,,,yes,yes,204.314773902,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,0,practice,6,pig:visual:no:3,visual,Does it have whiskers?,pig,pig_4.wav,nomask,prompt,,,no,no,488.475905731,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,0,practice,7,mouse:visual:yes:2,visual,Is it grey?,mouse,mouse_1.wav,nomask,prompt,,,yes,yes,721.976537257,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,9,chair:visual:no:4,visual,Is it orange?,chair,chair_4.wav,nomask,prompt,,,no,yes,488.68236132,0
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,10,raccoon:visual:no:2,visual,Does it have seeds?,raccoon,raccoon_4.wav,mask,prompt,,,no,yes,755.099147558,0
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,11,zebra:nonvisual:yes:1,nonvisual,Is it an animal?,zebra,zebra_1.wav,mask,prompt,,,yes,yes,129.318374209,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,12,elephant:nonvisual:yes:2,nonvisual,Does it live in Africa?,elephant,elephant_2.wav,nomask,prompt,,,yes,yes,108.574172482,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,13,deer:nonvisual:yes:2,nonvisual,Is it fast?,deer,deer_3.wav,mask,prompt,,,yes,yes,279.358865693,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,14,lion:visual:yes:3,visual,Does it have a tail?,lion,lion_1.wav,nomask,prompt,,,yes,yes,938.617223874,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,15,dog:visual:yes:1,visual,Does it have four legs?,dog,dog_1.wav,mask,prompt,,,yes,yes,257.713938132,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,16,camel:visual:yes:4,visual,Is it large?,camel,camel_4.wav,mask,prompt,,,yes,yes,827.213162556,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,17,grasshopper:nonvisual:no:2,nonvisual,Is it hunted by people?,grasshopper,grasshopper_4.wav,mask,prompt,,,no,no,350.392586552,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,18,lion:nonvisual:no:4,nonvisual,Does it lay eggs?,lion,lion_2.wav,mask,prompt,,,no,no,1268.88369583,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,19,deer:nonvisual:no:1,nonvisual,Does it live in zoos?,deer,deer_3.wav,nomask,prompt,,,no,no,826.86650753,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,20,alligator:visual:yes:1,visual,Does it have a long tongue?,alligator,alligator_3.wav,nomask,prompt,,,yes,no,564.097113907,0
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,21,penguin:visual:yes:3,visual,Does it have feet?,penguin,penguin_3.wav,mask,prompt,,,yes,yes,333.187266253,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,22,giraffe:visual:no:1,visual,Is it green?,giraffe,giraffe_3.wav,nomask,prompt,,,no,no,188.135332428,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,23,strawberry:nonvisual:yes:2,nonvisual,Does it taste sweet?,strawberry,strawberry_1.wav,mask,prompt,,,yes,yes,363.894179463,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,24,chair:visual:yes:1,visual,Does it have legs?,chair,chair_4.wav,mask,prompt,,,yes,yes,410.428116098,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,25,grasshopper:nonvisual:yes:3,nonvisual,Is it found in summer?,grasshopper,grasshopper_2.wav,mask,prompt,,,yes,yes,155.400028452,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,26,penguin:visual:yes:1,visual,Is it black?,penguin,penguin_3.wav,nomask,prompt,,,yes,yes,228.278411552,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,27,swan:nonvisual:yes:1,nonvisual,Is it graceful?,swan,swan_1.wav,mask,prompt,,,yes,yes,436.892594211,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,28,dog:nonvisual:yes:3,nonvisual,Is it a pet?,dog,dog_1.wav,mask,prompt,,,yes,yes,305.518300273,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,29,strawberry:visual:yes:2,visual,Does it have seeds?,strawberry,strawberry_2.wav,nomask,prompt,,,yes,yes,524.685754441,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,30,chicken:visual:yes:2,visual,Does it have wings?,chicken,chicken_2.wav,nomask,prompt,,,yes,yes,312.589664012,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,31,penguin:visual:yes:2,visual,Does it have a beak?,penguin,penguin_4.wav,nomask,prompt,,,yes,yes,202.437463216,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,32,deer:nonvisual:yes:5,nonvisual,Is it timid?,deer,deer_3.wav,mask,prompt,,,yes,yes,558.856328949,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,33,swan:visual:yes:2,visual,Does it have a beak?,swan,swan_2.wav,nomask,prompt,,,yes,yes,308.723012917,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,34,pineapple:nonvisual:yes:5,nonvisual,Is it prickly?,pineapple,pineapple_1.wav,nomask,prompt,,,yes,yes,25.9779458866,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,35,mouse:visual:no:3,visual,Does it have stripes?,mouse,mouse_3.wav,nomask,prompt,,,no,no,344.629419036,1
PVW304,304,2015_Dec_08_1625,LL-Kramer,1,test,36,apple:nonvisual:no:1,nonvisual,Is it an animal?,apple,apple_2.wav,mask,prompt,,,no,no,298.177423887,1
