subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW231,231,2015_Dec_04_1453,LL-George,0,practice,0,raccoon:nonvisual:yes:2,nonvisual,Is it furry?,raccoon,raccoon_1.wav,nomask,prompt,,,yes,yes,364.125282038,1
PVW231,231,2015_Dec_04_1453,LL-George,0,practice,1,zebra:nonvisual:yes:3,nonvisual,Does it live in Africa?,zebra,zebra_1.wav,nomask,prompt,,,yes,yes,413.533281069,1
PVW231,231,2015_Dec_04_1453,LL-George,0,practice,2,giraffe:nonvisual:yes:5,nonvisual,Does it live in grass?,giraffe,giraffe_2.wav,nomask,prompt,,,yes,yes,393.672838924,1
PVW231,231,2015_Dec_04_1453,LL-George,0,practice,3,tiger:visual:yes:3,visual,Is it orange?,tiger,tiger_4.wav,mask,prompt,,,yes,yes,937.34519789,1
PVW231,231,2015_Dec_04_1453,LL-George,0,practice,4,alligator:visual:yes:3,visual,Does it have scales?,alligator,alligator_3.wav,mask,prompt,,,yes,yes,417.421058519,1
PVW231,231,2015_Dec_04_1453,LL-George,0,practice,5,lion:visual:yes:1,visual,Does it have a mane?,lion,lion_3.wav,mask,prompt,,,yes,yes,297.971928376,1
PVW231,231,2015_Dec_04_1453,LL-George,0,practice,6,,,----------,pig,pig_3.wav,nomask,word,pig,pig_2.wav,yes,timeout,1250.0,0
PVW231,231,2015_Dec_04_1453,LL-George,0,practice,7,,,----------,giraffe,giraffe_2.wav,nomask,word,giraffe,giraffe_1.wav,yes,timeout,1250.0,0
PVW231,231,2015_Dec_04_1453,LL-George,1,test,9,deer:nonvisual:yes:2,nonvisual,Is it fast?,deer,deer_2.wav,mask,prompt,,,yes,yes,331.956852227,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,10,,,----------,strawberry,strawberry_2.wav,mask,word,grasshopper,grasshopper_4.wav,no,timeout,1250.0,0
PVW231,231,2015_Dec_04_1453,LL-George,1,test,11,,,----------,giraffe,giraffe_1.wav,nomask,word,swan,swan_2.wav,no,timeout,1250.0,0
PVW231,231,2015_Dec_04_1453,LL-George,1,test,12,tiger:nonvisual:yes:2,nonvisual,Is it an animal?,tiger,tiger_1.wav,nomask,prompt,,,yes,timeout,1250.0,0
PVW231,231,2015_Dec_04_1453,LL-George,1,test,13,,,----------,strawberry,strawberry_3.wav,mask,word,deer,deer_4.wav,no,no,1117.14322295,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,14,camel:visual:no:3,visual,Does it have whiskers?,camel,camel_1.wav,nomask,prompt,,,no,no,335.053374525,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,15,rabbit:visual:no:3,visual,Does it have a seat?,rabbit,rabbit_4.wav,nomask,prompt,,,no,no,139.264759957,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,16,lion:nonvisual:yes:1,nonvisual,Is it an animal?,lion,lion_1.wav,mask,prompt,,,yes,yes,736.110942089,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,17,chair:nonvisual:no:3,nonvisual,Is it a root?,chair,chair_1.wav,mask,prompt,,,no,no,204.671990708,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,18,pig:nonvisual:yes:5,nonvisual,Does it like mud?,pig,pig_1.wav,nomask,prompt,,,yes,yes,147.515964345,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,19,bottle:nonvisual:no:2,nonvisual,Is it juicy?,bottle,bottle_1.wav,mask,prompt,,,no,yes,492.775314837,0
PVW231,231,2015_Dec_04_1453,LL-George,1,test,20,giraffe:nonvisual:yes:4,nonvisual,Is it a mammal?,giraffe,giraffe_1.wav,nomask,prompt,,,yes,no,823.251764406,0
PVW231,231,2015_Dec_04_1453,LL-George,1,test,21,donkey:nonvisual:yes:3,nonvisual,Is it a mammal?,donkey,donkey_3.wav,nomask,prompt,,,yes,yes,120.546708698,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,22,,,----------,apple,apple_1.wav,mask,word,apple,apple_2.wav,yes,yes,865.045852493,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,23,raccoon:visual:yes:5,visual,Does it have a mask?,raccoon,raccoon_3.wav,nomask,prompt,,,yes,yes,168.646191712,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,24,dog:visual:yes:3,visual,Does it have a tail?,dog,dog_2.wav,nomask,prompt,,,yes,yes,262.114175013,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,25,,,----------,giraffe,giraffe_3.wav,mask,word,giraffe,giraffe_4.wav,yes,yes,716.006273753,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,26,swan:visual:yes:3,visual,Does it have feathers?,swan,swan_1.wav,nomask,prompt,,,yes,yes,494.193300605,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,27,pig:visual:yes:5,visual,Is it muddy?,pig,pig_2.wav,nomask,prompt,,,yes,yes,108.416689327,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,28,rabbit:visual:no:2,visual,Is it made of metal?,rabbit,rabbit_4.wav,mask,prompt,,,no,no,183.944752906,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,29,apple:visual:yes:1,visual,Is it red?,apple,apple_2.wav,nomask,prompt,,,yes,yes,36.4515148103,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,30,elephant:nonvisual:no:5,nonvisual,Does it lay eggs?,elephant,elephant_1.wav,nomask,prompt,,,no,no,317.353200051,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,31,,,----------,bottle,bottle_1.wav,nomask,word,bottle,bottle_3.wav,yes,yes,704.194740974,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,32,zebra:visual:no:2,visual,Does it have antennae?,zebra,zebra_3.wav,mask,prompt,,,no,no,76.0350815253,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,33,chicken:nonvisual:no:4,nonvisual,Is it worn for the rain?,chicken,chicken_3.wav,nomask,prompt,,,no,no,26.2935517821,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,34,tiger:visual:yes:1,visual,Does it have stripes?,tiger,tiger_3.wav,nomask,prompt,,,yes,yes,56.1538337497,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,35,swan:nonvisual:yes:3,nonvisual,Does it live on water?,swan,swan_4.wav,nomask,prompt,,,yes,yes,16.3510075072,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,36,alligator:visual:yes:2,visual,Is it long?,alligator,alligator_1.wav,mask,prompt,,,yes,yes,147.888865671,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,37,,,----------,lion,lion_2.wav,mask,word,lion,lion_3.wav,yes,yes,737.034393358,1
PVW231,231,2015_Dec_04_1453,LL-George,1,test,38,table:nonvisual:no:4,nonvisual,Does it grow in Hawaii?,table,table_2.wav,mask,prompt,,,no,no,406.259622541,1
