subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW224,224,2015_Dec_04_1228,LL-George,0,practice,0,pig:nonvisual:yes:4,nonvisual,Is it smelly?,pig,pig_3.wav,nomask,prompt,,,yes,yes,1079.65014491,1
PVW224,224,2015_Dec_04_1228,LL-George,0,practice,1,lion:visual:yes:1,visual,Does it have a mane?,lion,lion_4.wav,mask,prompt,,,yes,yes,699.577164953,1
PVW224,224,2015_Dec_04_1228,LL-George,0,practice,2,,,----------,mouse,mouse_2.wav,mask,word,mouse,mouse_1.wav,yes,timeout,1250.0,0
PVW224,224,2015_Dec_04_1228,LL-George,0,practice,3,penguin:visual:yes:2,visual,Does it have a beak?,penguin,penguin_1.wav,mask,prompt,,,yes,yes,93.6946049333,1
PVW224,224,2015_Dec_04_1228,LL-George,0,practice,4,camel:nonvisual:no:4,nonvisual,Does it live on a farm?,camel,camel_1.wav,nomask,prompt,,,no,no,286.196565488,1
PVW224,224,2015_Dec_04_1228,LL-George,0,practice,5,dog:nonvisual:yes:2,nonvisual,Is it an animal?,dog,dog_4.wav,mask,prompt,,,yes,yes,197.72866217,1
PVW224,224,2015_Dec_04_1228,LL-George,0,practice,6,pig:nonvisual:yes:5,nonvisual,Does it like mud?,pig,pig_2.wav,mask,prompt,,,yes,yes,71.5519420337,1
PVW224,224,2015_Dec_04_1228,LL-George,0,practice,7,chair:nonvisual:yes:5,nonvisual,Is it found at tables?,chair,chair_3.wav,nomask,prompt,,,yes,no,165.450762608,0
PVW224,224,2015_Dec_04_1228,LL-George,1,test,9,pig:nonvisual:no:2,nonvisual,Is it a bird?,pig,pig_3.wav,mask,prompt,,,no,no,180.084182881,1
PVW224,224,2015_Dec_04_1228,LL-George,1,test,10,deer:nonvisual:yes:3,nonvisual,Is it a mammal?,deer,deer_2.wav,mask,prompt,,,yes,no,268.906422541,0
PVW224,224,2015_Dec_04_1228,LL-George,1,test,11,,,----------,grasshopper,grasshopper_4.wav,nomask,word,grasshopper,grasshopper_3.wav,yes,no,526.733351406,0
PVW224,224,2015_Dec_04_1228,LL-George,1,test,12,,,----------,lion,lion_2.wav,mask,word,lion,lion_1.wav,yes,no,613.675719826,0
PVW224,224,2015_Dec_04_1228,LL-George,1,test,13,chicken:nonvisual:yes:4,nonvisual,Is it eaten by frying?,chicken,chicken_4.wav,nomask,prompt,,,yes,no,203.191908193,0
PVW224,224,2015_Dec_04_1228,LL-George,1,test,14,apple:nonvisual:yes:2,nonvisual,Does it grow on trees?,apple,apple_1.wav,nomask,prompt,,,yes,yes,155.117391958,1
