subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW219,219,2015_Dec_04_0930,LL-ELAINE,0,practice,0,zebra:visual:yes:3,visual,Does it have hooves?,zebra,zebra_4.wav,nomask,prompt,,,yes,yes,858.132255496,1
PVW219,219,2015_Dec_04_0930,LL-ELAINE,0,practice,1,grasshopper:nonvisual:yes:2,nonvisual,Does it live in grass?,grasshopper,grasshopper_1.wav,nomask,prompt,,,yes,yes,428.762842319,1
PVW219,219,2015_Dec_04_0930,LL-ELAINE,0,practice,2,grasshopper:nonvisual:yes:1,nonvisual,Is it an insect?,grasshopper,grasshopper_3.wav,mask,prompt,,,yes,yes,922.715861467,1
PVW219,219,2015_Dec_04_0930,LL-ELAINE,0,practice,3,dog:nonvisual:yes:3,nonvisual,Is it a pet?,dog,dog_4.wav,nomask,prompt,,,yes,yes,250.321290339,1
PVW219,219,2015_Dec_04_0930,LL-ELAINE,0,practice,4,chicken:visual:no:3,visual,Does it have hooves?,chicken,chicken_1.wav,nomask,prompt,,,no,no,358.597506303,1
PVW219,219,2015_Dec_04_0930,LL-ELAINE,0,practice,5,camel:nonvisual:yes:4,nonvisual,Is it a mammal?,camel,camel_4.wav,mask,prompt,,,yes,yes,617.169437464,1
PVW219,219,2015_Dec_04_0930,LL-ELAINE,0,practice,6,,,----------,chicken,chicken_2.wav,mask,word,chicken,chicken_1.wav,yes,timeout,1250.0,0
PVW219,219,2015_Dec_04_0930,LL-ELAINE,0,practice,7,deer:visual:yes:2,visual,Does it have four legs?,deer,deer_2.wav,nomask,prompt,,,yes,yes,115.904921782,1
PVW219,219,2015_Dec_04_0930,LL-ELAINE,1,test,9,tiger:visual:no:5,visual,Does it have warts?,tiger,tiger_2.wav,nomask,prompt,,,no,no,260.758466087,1
PVW219,219,2015_Dec_04_0930,LL-ELAINE,1,test,10,chair:visual:yes:4,visual,Does it have a seat?,chair,chair_3.wav,nomask,prompt,,,yes,yes,143.292145221,1
PVW219,219,2015_Dec_04_0930,LL-ELAINE,1,test,11,mouse:visual:yes:5,visual,Does it have a white tail?,mouse,mouse_4.wav,nomask,prompt,,,yes,no,820.561047411,0
PVW219,219,2015_Dec_04_0930,LL-ELAINE,1,test,12,,,----------,chair,chair_1.wav,mask,word,chair,chair_3.wav,yes,yes,1030.18417023,1
PVW219,219,2015_Dec_04_0930,LL-ELAINE,1,test,13,rabbit:visual:no:1,visual,Does it have spots?,rabbit,rabbit_3.wav,nomask,prompt,,,no,no,604.257645551,1
PVW219,219,2015_Dec_04_0930,LL-ELAINE,1,test,14,,,----------,pineapple,pineapple_3.wav,nomask,word,pineapple,pineapple_2.wav,yes,timeout,1250.0,0
PVW219,219,2015_Dec_04_0930,LL-ELAINE,1,test,15,swan:nonvisual:yes:2,nonvisual,Is it a bird?,swan,swan_4.wav,nomask,prompt,,,yes,yes,192.155489465,1
PVW219,219,2015_Dec_04_0930,LL-ELAINE,1,test,16,giraffe:nonvisual:yes:3,nonvisual,Does it live in zoos?,giraffe,giraffe_3.wav,nomask,prompt,,,yes,yes,168.185547227,1
PVW219,219,2015_Dec_04_0930,LL-ELAINE,1,test,17,lion:visual:no:4,visual,Is it yellow inside?,lion,lion_4.wav,mask,prompt,,,no,no,1015.76827536,1
