subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW220,220,2015_Dec_04_1006,LL-Jerry,0,practice,0,penguin:nonvisual:no:1,nonvisual,Is it like a horse?,penguin,penguin_4.wav,nomask,prompt,,,no,no,792.6802726,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,0,practice,1,elephant:nonvisual:yes:1,nonvisual,Is it an animal?,elephant,elephant_3.wav,nomask,prompt,,,yes,yes,13.5719680693,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,0,practice,2,bottle:nonvisual:no:1,nonvisual,Is it an animal?,bottle,bottle_3.wav,mask,prompt,,,no,no,414.815502474,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,0,practice,3,,,----------,raccoon,raccoon_2.wav,mask,word,raccoon,raccoon_4.wav,yes,yes,1255.35247871,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,0,practice,4,,,----------,giraffe,giraffe_3.wav,mask,word,giraffe,giraffe_4.wav,yes,yes,1084.89802061,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,0,practice,5,deer:nonvisual:yes:3,nonvisual,Is it a mammal?,deer,deer_3.wav,mask,prompt,,,yes,yes,341.759385075,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,0,practice,6,camel:nonvisual:no:1,nonvisual,Is it a bird?,camel,camel_1.wav,nomask,prompt,,,no,no,307.992868591,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,0,practice,7,deer:visual:yes:5,visual,Does it have a white tail?,deer,deer_3.wav,mask,prompt,,,yes,yes,411.888315575,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,9,apple:visual:yes:5,visual,Does it have a core?,apple,apple_4.wav,mask,prompt,,,yes,yes,295.863528037,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,10,table:nonvisual:yes:4,nonvisual,Is it furniture?,table,table_2.wav,mask,prompt,,,yes,yes,286.109866342,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,11,chair:visual:yes:2,visual,Is it made of wood?,chair,chair_2.wav,nomask,prompt,,,yes,yes,261.629045941,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,12,camel:visual:yes:5,visual,Is it beige?,camel,camel_3.wav,mask,prompt,,,yes,yes,292.878725799,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,13,mouse:nonvisual:yes:5,nonvisual,Does it eat cheese?,mouse,mouse_4.wav,mask,prompt,,,yes,yes,315.787283704,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,14,deer:nonvisual:yes:1,nonvisual,Is it hunted by people?,deer,deer_4.wav,nomask,prompt,,,yes,yes,403.020011727,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,15,,,----------,rabbit,rabbit_4.wav,mask,word,rabbit,rabbit_3.wav,yes,yes,916.552289389,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,16,,,----------,alligator,alligator_4.wav,nomask,word,lion,lion_4.wav,no,no,924.774979474,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,17,grasshopper:visual:yes:1,visual,Is it green?,grasshopper,grasshopper_4.wav,nomask,prompt,,,yes,yes,335.362785496,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,18,,,----------,donkey,donkey_2.wav,mask,word,donkey,donkey_3.wav,yes,yes,1074.19402339,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,19,raccoon:visual:yes:5,visual,Does it have a mask?,raccoon,raccoon_1.wav,mask,prompt,,,yes,no,985.742087476,0
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,20,pig:visual:yes:3,visual,Does it have a snout?,pig,pig_2.wav,mask,prompt,,,yes,yes,507.96342059,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,21,swan:visual:yes:1,visual,Does it have a long neck?,swan,swan_2.wav,nomask,prompt,,,yes,yes,287.552173948,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,22,apple:visual:yes:4,visual,Is it round?,apple,apple_3.wav,nomask,prompt,,,yes,yes,413.771061692,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,23,strawberry:nonvisual:yes:4,nonvisual,Does it taste good?,strawberry,strawberry_4.wav,mask,prompt,,,yes,yes,454.996223096,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,24,bottle:visual:no:3,visual,Does it have armrests?,bottle,bottle_4.wav,mask,prompt,,,no,no,241.879096953,1
PVW220,220,2015_Dec_04_1006,LL-Jerry,1,test,25,chair:visual:yes:4,visual,Does it have a seat?,chair,chair_4.wav,nomask,prompt,,,yes,yes,226.441667648,1
