subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW222,222,2015_Dec_04_1016,LL-George,0,practice,0,bottle:visual:yes:2,visual,Is it made of plastic?,bottle,bottle_2.wav,mask,prompt,,,yes,yes,175.275834976,1
PVW222,222,2015_Dec_04_1016,LL-George,0,practice,1,,,----------,rabbit,rabbit_4.wav,nomask,word,rabbit,rabbit_3.wav,yes,timeout,1250.0,0
PVW222,222,2015_Dec_04_1016,LL-George,0,practice,2,grasshopper:visual:yes:4,visual,Does it have antennae?,grasshopper,grasshopper_3.wav,mask,prompt,,,yes,timeout,1250.0,0
PVW222,222,2015_Dec_04_1016,LL-George,0,practice,3,giraffe:visual:yes:4,visual,Is it brown?,giraffe,giraffe_4.wav,mask,prompt,,,yes,no,194.364227005,0
PVW222,222,2015_Dec_04_1016,LL-George,0,practice,4,lion:nonvisual:yes:2,nonvisual,Is it a carnivore?,lion,lion_3.wav,mask,prompt,,,yes,yes,941.050525755,1
PVW222,222,2015_Dec_04_1016,LL-George,0,practice,5,mouse:visual:yes:4,visual,Does it have whiskers?,mouse,mouse_3.wav,mask,prompt,,,yes,yes,771.561224596,1
PVW222,222,2015_Dec_04_1016,LL-George,0,practice,6,donkey:nonvisual:yes:4,nonvisual,Is it furry?,donkey,donkey_1.wav,nomask,prompt,,,yes,yes,1243.32570459,1
PVW222,222,2015_Dec_04_1016,LL-George,0,practice,7,raccoon:nonvisual:yes:3,nonvisual,Is it nocturnal?,raccoon,raccoon_2.wav,mask,prompt,,,yes,yes,493.532960885,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,9,table:nonvisual:yes:3,nonvisual,Is it found in dining rooms?,table,table_1.wav,mask,prompt,,,yes,yes,450.299121323,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,10,lion:nonvisual:yes:3,nonvisual,Is it a mammal?,lion,lion_1.wav,nomask,prompt,,,yes,yes,906.432149466,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,11,elephant:visual:yes:4,visual,Does it have a tail?,elephant,elephant_2.wav,nomask,prompt,,,yes,yes,289.681673399,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,12,deer:nonvisual:no:2,nonvisual,Is it smelly?,deer,deer_2.wav,nomask,prompt,,,no,no,662.769393297,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,13,chicken:visual:yes:4,visual,Does it have legs?,chicken,chicken_1.wav,mask,prompt,,,yes,yes,417.422018829,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,14,penguin:nonvisual:no:3,nonvisual,Is it an herbivore?,penguin,penguin_2.wav,mask,prompt,,,no,no,1128.84528597,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,15,chair:visual:no:3,visual,Does it have a snout?,chair,chair_2.wav,nomask,prompt,,,no,no,663.890658179,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,16,donkey:nonvisual:no:2,nonvisual,Does it grow on trees?,donkey,donkey_3.wav,nomask,prompt,,,no,no,138.477665954,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,17,giraffe:visual:yes:1,visual,Does it have spots?,giraffe,giraffe_1.wav,nomask,prompt,,,yes,yes,241.441992228,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,18,pig:nonvisual:yes:2,nonvisual,Does it live on farms?,pig,pig_4.wav,mask,prompt,,,yes,yes,315.511419205,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,19,,,----------,strawberry,strawberry_1.wav,nomask,word,strawberry,strawberry_4.wav,yes,no,377.666885382,0
PVW222,222,2015_Dec_04_1016,LL-George,1,test,20,alligator:visual:yes:1,visual,Does it have a long tongue?,alligator,alligator_2.wav,nomask,prompt,,,yes,no,537.551013869,0
PVW222,222,2015_Dec_04_1016,LL-George,1,test,21,chicken:nonvisual:yes:4,nonvisual,Is it eaten by frying?,chicken,chicken_2.wav,nomask,prompt,,,yes,yes,529.688075185,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,22,deer:visual:yes:2,visual,Does it have four legs?,deer,deer_4.wav,mask,prompt,,,yes,yes,512.695293175,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,23,,,----------,dog,dog_4.wav,mask,word,dog,dog_3.wav,yes,yes,904.552278225,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,24,zebra:visual:yes:4,visual,Does it have a mane?,zebra,zebra_2.wav,mask,prompt,,,yes,yes,323.431653436,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,25,,,----------,penguin,penguin_4.wav,nomask,word,penguin,penguin_2.wav,yes,yes,1096.28731024,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,26,swan:visual:yes:3,visual,Does it have feathers?,swan,swan_2.wav,mask,prompt,,,yes,yes,492.23948922,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,27,,,----------,tiger,tiger_2.wav,nomask,word,tiger,tiger_4.wav,yes,yes,1125.05513499,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,28,,,----------,donkey,donkey_3.wav,mask,word,donkey,donkey_1.wav,yes,yes,1173.13797353,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,29,pineapple:visual:yes:4,visual,Is it yellow inside?,pineapple,pineapple_2.wav,mask,prompt,,,yes,no,680.218939553,0
PVW222,222,2015_Dec_04_1016,LL-George,1,test,30,dog:nonvisual:yes:3,nonvisual,Is it a pet?,dog,dog_1.wav,nomask,prompt,,,yes,yes,502.472352469,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,31,strawberry:visual:yes:1,visual,Is it red?,strawberry,strawberry_3.wav,nomask,prompt,,,yes,yes,236.309076077,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,32,pig:nonvisual:yes:5,nonvisual,Does it like mud?,pig,pig_4.wav,mask,prompt,,,yes,yes,468.826080672,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,33,,,----------,camel,camel_2.wav,nomask,word,camel,camel_3.wav,yes,yes,997.039834852,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,34,chair:nonvisual:yes:6,nonvisual,Is it used in circuses?,chair,chair_2.wav,nomask,prompt,,,yes,no,856.640686281,0
PVW222,222,2015_Dec_04_1016,LL-George,1,test,35,,,----------,apple,apple_3.wav,mask,word,apple,apple_4.wav,yes,yes,1032.15498617,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,36,strawberry:visual:yes:4,visual,Is it small?,strawberry,strawberry_1.wav,nomask,prompt,,,yes,yes,202.067122329,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,37,,,----------,rabbit,rabbit_2.wav,mask,word,rabbit,rabbit_4.wav,yes,yes,950.257189921,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,38,,,----------,lion,lion_3.wav,mask,word,lion,lion_1.wav,yes,yes,914.434326114,1
PVW222,222,2015_Dec_04_1016,LL-George,1,test,39,deer:visual:yes:4,visual,Does it have hooves?,deer,deer_1.wav,mask,prompt,,,yes,yes,296.714946511,1
