subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW305,305,2015_Dec_08_1628,LL-George,0,practice,0,bottle:nonvisual:yes:1,nonvisual,Is it used for holding things?,bottle,bottle_2.wav,mask,prompt,,,yes,timeout,2000.0,0
PVW305,305,2015_Dec_08_1628,LL-George,0,practice,1,,,----------,dog,dog_1.wav,nomask,word,lion,lion_3.wav,no,timeout,2000.0,0
PVW305,305,2015_Dec_08_1628,LL-George,0,practice,2,apple:nonvisual:yes:5,nonvisual,Is it used for cider?,apple,apple_2.wav,mask,prompt,,,yes,no,48.5472755618,0
PVW305,305,2015_Dec_08_1628,LL-George,0,practice,3,mouse:nonvisual:yes:2,nonvisual,Is it an animal?,mouse,mouse_4.wav,nomask,prompt,,,yes,yes,405.127507498,1
PVW305,305,2015_Dec_08_1628,LL-George,0,practice,4,chicken:nonvisual:no:2,nonvisual,Is it a mammal?,chicken,chicken_1.wav,mask,prompt,,,no,no,575.240146857,1
PVW305,305,2015_Dec_08_1628,LL-George,0,practice,5,bottle:nonvisual:yes:4,nonvisual,Is it breakable?,bottle,bottle_2.wav,nomask,prompt,,,yes,yes,844.234714945,1
PVW305,305,2015_Dec_08_1628,LL-George,0,practice,6,,,----------,table,table_1.wav,nomask,word,table,table_4.wav,yes,yes,1182.72254996,1
PVW305,305,2015_Dec_08_1628,LL-George,0,practice,7,rabbit:visual:no:4,visual,Is it flat?,rabbit,rabbit_3.wav,nomask,prompt,,,no,no,714.991053509,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,9,alligator:nonvisual:yes:4,nonvisual,Does it live in water?,alligator,alligator_4.wav,mask,prompt,,,yes,no,396.105155675,0
PVW305,305,2015_Dec_08_1628,LL-George,1,test,10,chair:visual:yes:3,visual,Does it have armrests?,chair,chair_3.wav,mask,prompt,,,yes,yes,302.970426967,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,11,dog:visual:yes:4,visual,Does it have hair?,dog,dog_3.wav,mask,prompt,,,yes,yes,268.177380583,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,12,pig:visual:no:1,visual,Is it made of glass?,pig,pig_2.wav,nomask,prompt,,,no,no,191.526280916,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,13,deer:nonvisual:yes:4,nonvisual,Is it an herbivore?,deer,deer_2.wav,nomask,prompt,,,yes,yes,549.586925,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,14,dog:visual:yes:3,visual,Does it have a tail?,dog,dog_3.wav,nomask,prompt,,,yes,yes,350.80294354,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,15,lion:nonvisual:yes:1,nonvisual,Is it an animal?,lion,lion_1.wav,nomask,prompt,,,yes,yes,271.6490671,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,16,mouse:nonvisual:yes:3,nonvisual,Does it eat?,mouse,mouse_4.wav,mask,prompt,,,yes,yes,275.767973804,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,17,zebra:nonvisual:yes:3,nonvisual,Does it live in Africa?,zebra,zebra_3.wav,nomask,prompt,,,yes,yes,149.73832715,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,18,penguin:visual:yes:4,visual,Does it have wings?,penguin,penguin_2.wav,nomask,prompt,,,yes,no,829.11946686,0
PVW305,305,2015_Dec_08_1628,LL-George,1,test,19,raccoon:visual:no:2,visual,Does it have seeds?,raccoon,raccoon_3.wav,mask,prompt,,,no,no,482.70782586,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,20,pig:nonvisual:no:5,nonvisual,Does it grow in Hawaii?,pig,pig_2.wav,mask,prompt,,,no,no,581.147711523,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,21,dog:visual:yes:2,visual,Does it have legs?,dog,dog_2.wav,nomask,prompt,,,yes,yes,310.549176891,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,22,pineapple:visual:yes:4,visual,Is it yellow inside?,pineapple,pineapple_4.wav,nomask,prompt,,,yes,yes,269.7586208,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,23,mouse:visual:yes:4,visual,Does it have whiskers?,mouse,mouse_4.wav,mask,prompt,,,yes,yes,218.531559186,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,24,chair:nonvisual:no:5,nonvisual,Is it an animal?,chair,chair_4.wav,mask,prompt,,,no,no,152.390585539,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,25,pig:visual:yes:5,visual,Is it muddy?,pig,pig_2.wav,mask,prompt,,,yes,yes,648.217263686,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,26,dog:visual:yes:1,visual,Does it have four legs?,dog,dog_2.wav,mask,prompt,,,yes,yes,231.104019359,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,27,chicken:nonvisual:no:1,nonvisual,Is it used for holding liquids?,chicken,chicken_1.wav,mask,prompt,,,no,no,448.126358378,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,28,elephant:visual:yes:4,visual,Does it have a tail?,elephant,elephant_1.wav,mask,prompt,,,yes,yes,388.841693528,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,29,chicken:nonvisual:no:3,nonvisual,Is it used for making jam?,chicken,chicken_4.wav,nomask,prompt,,,no,no,871.624740328,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,30,bottle:visual:yes:4,visual,Does it have a neck?,bottle,bottle_3.wav,nomask,prompt,,,yes,no,250.970670235,0
PVW305,305,2015_Dec_08_1628,LL-George,1,test,31,apple:nonvisual:yes:4,nonvisual,Is it nutritious?,apple,apple_2.wav,nomask,prompt,,,yes,yes,299.839315265,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,32,tiger:visual:no:5,visual,Does it have warts?,tiger,tiger_2.wav,nomask,prompt,,,no,no,208.361367804,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,33,rabbit:nonvisual:yes:2,nonvisual,Is it a pet?,rabbit,rabbit_2.wav,nomask,prompt,,,yes,yes,584.890513519,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,34,zebra:visual:yes:2,visual,Does it have four legs?,zebra,zebra_4.wav,mask,prompt,,,yes,no,78.060772119,0
PVW305,305,2015_Dec_08_1628,LL-George,1,test,35,giraffe:nonvisual:yes:1,nonvisual,Does it eat leaves?,giraffe,giraffe_2.wav,nomask,prompt,,,yes,yes,436.265136213,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,36,tiger:visual:no:3,visual,Does it have large ears?,tiger,tiger_1.wav,nomask,prompt,,,no,yes,802.143956877,0
PVW305,305,2015_Dec_08_1628,LL-George,1,test,37,grasshopper:visual:yes:1,visual,Is it green?,grasshopper,grasshopper_2.wav,mask,prompt,,,yes,yes,676.685029112,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,38,rabbit:visual:yes:1,visual,Does it have ears?,rabbit,rabbit_4.wav,mask,prompt,,,yes,yes,871.831197805,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,39,deer:visual:yes:3,visual,Does it have eyes?,deer,deer_3.wav,mask,prompt,,,yes,yes,813.418455698,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,40,raccoon:visual:yes:2,visual,Does it have a tail?,raccoon,raccoon_1.wav,nomask,prompt,,,yes,yes,539.662562057,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,41,lion:nonvisual:no:2,nonvisual,Does it eat cheese?,lion,lion_4.wav,mask,prompt,,,no,no,664.519722291,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,42,deer:nonvisual:no:5,nonvisual,Is it used for cider?,deer,deer_1.wav,mask,prompt,,,no,no,677.071376671,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,43,elephant:nonvisual:yes:3,nonvisual,Does it live in zoos?,elephant,elephant_1.wav,mask,prompt,,,yes,yes,704.579514937,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,44,rabbit:nonvisual:yes:1,nonvisual,Does it hop?,rabbit,rabbit_3.wav,mask,prompt,,,yes,yes,304.418510113,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,45,penguin:nonvisual:yes:4,nonvisual,Does it lay eggs?,penguin,penguin_4.wav,mask,prompt,,,yes,no,586.182713268,0
PVW305,305,2015_Dec_08_1628,LL-George,1,test,46,deer:nonvisual:yes:3,nonvisual,Is it a mammal?,deer,deer_4.wav,nomask,prompt,,,yes,yes,1122.905897,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,47,lion:visual:yes:4,visual,Does it have teeth?,lion,lion_2.wav,mask,prompt,,,yes,yes,302.390105406,1
PVW305,305,2015_Dec_08_1628,LL-George,1,test,48,apple:nonvisual:yes:1,nonvisual,Is it a fruit?,apple,apple_1.wav,nomask,prompt,,,yes,yes,1510.0844075,1
