subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW303,303,2015_Dec_08_1602,LL-ELAINE,0,practice,0,strawberry:visual:yes:4,visual,Is it small?,strawberry,strawberry_4.wav,mask,prompt,,,yes,no,638.256648788,0
PVW303,303,2015_Dec_08_1602,LL-ELAINE,0,practice,1,chair:nonvisual:yes:5,nonvisual,Is it found at tables?,chair,chair_4.wav,mask,prompt,,,yes,no,1635.18506475,0
PVW303,303,2015_Dec_08_1602,LL-ELAINE,0,practice,2,,,----------,tiger,tiger_3.wav,mask,word,tiger,tiger_1.wav,yes,yes,1661.23047099,1
PVW303,303,2015_Dec_08_1602,LL-ELAINE,0,practice,3,,,----------,bottle,bottle_3.wav,nomask,word,bottle,bottle_2.wav,yes,yes,1624.54719259,1
PVW303,303,2015_Dec_08_1602,LL-ELAINE,0,practice,4,deer:nonvisual:yes:1,nonvisual,Is it hunted by people?,deer,deer_3.wav,mask,prompt,,,yes,yes,880.491504679,1
PVW303,303,2015_Dec_08_1602,LL-ELAINE,0,practice,5,deer:nonvisual:no:3,nonvisual,Is it loud?,deer,deer_2.wav,nomask,prompt,,,no,yes,578.499680385,0
PVW303,303,2015_Dec_08_1602,LL-ELAINE,0,practice,6,strawberry:visual:yes:2,visual,Does it have seeds?,strawberry,strawberry_2.wav,nomask,prompt,,,yes,yes,211.508773034,1
PVW303,303,2015_Dec_08_1602,LL-ELAINE,0,practice,7,raccoon:nonvisual:no:2,nonvisual,Is it used for protection?,raccoon,raccoon_4.wav,nomask,prompt,,,no,no,512.652999023,1
PVW303,303,2015_Dec_08_1602,LL-ELAINE,1,test,9,donkey:nonvisual:yes:5,nonvisual,Does it make noises?,donkey,donkey_1.wav,mask,prompt,,,yes,yes,287.001687801,1
PVW303,303,2015_Dec_08_1602,LL-ELAINE,1,test,10,pig:nonvisual:yes:1,nonvisual,Is it an animal?,pig,pig_1.wav,mask,prompt,,,yes,yes,255.526274443,1
PVW303,303,2015_Dec_08_1602,LL-ELAINE,1,test,11,elephant:nonvisual:yes:5,nonvisual,Does it eat peanuts?,elephant,elephant_2.wav,mask,prompt,,,yes,yes,309.836270753,1
