subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,word_file,correct_response,response,rt,is_correct
PVW215,215,2015_Dec_04_0858,LL-ELAINE,0,practice,0,,,----------,deer,deer_1.wav,nomask,word,deer,deer_4.wav,yes,timeout,1250.0,0
PVW215,215,2015_Dec_04_0858,LL-ELAINE,0,practice,1,zebra:visual:no:1,visual,Is it red?,zebra,zebra_1.wav,mask,prompt,,,no,no,759.271167801,1
PVW215,215,2015_Dec_04_0858,LL-ELAINE,0,practice,2,,,----------,table,table_1.wav,mask,word,table,table_3.wav,yes,no,912.564206054,0
PVW215,215,2015_Dec_04_0858,LL-ELAINE,0,practice,3,camel:visual:yes:3,visual,Does it have legs?,camel,camel_4.wav,nomask,prompt,,,yes,no,129.195380141,0
PVW215,215,2015_Dec_04_0858,LL-ELAINE,0,practice,4,tiger:nonvisual:yes:5,nonvisual,Does it live in India?,tiger,tiger_2.wav,nomask,prompt,,,yes,yes,1039.02217618,1
PVW215,215,2015_Dec_04_0858,LL-ELAINE,0,practice,5,mouse:visual:yes:1,visual,Does it have a tail?,mouse,mouse_2.wav,mask,prompt,,,yes,no,436.429959023,0
PVW215,215,2015_Dec_04_0858,LL-ELAINE,0,practice,6,,,----------,deer,deer_3.wav,mask,word,deer,deer_2.wav,yes,yes,949.027262395,1
PVW215,215,2015_Dec_04_0858,LL-ELAINE,0,practice,7,deer:visual:yes:4,visual,Does it have hooves?,deer,deer_4.wav,mask,prompt,,,yes,yes,95.3599427594,1
PVW215,215,2015_Dec_04_0858,LL-ELAINE,1,test,9,,,----------,giraffe,giraffe_2.wav,nomask,word,giraffe,giraffe_4.wav,yes,yes,662.449053605,1
PVW215,215,2015_Dec_04_0858,LL-ELAINE,1,test,10,mouse:nonvisual:no:2,nonvisual,Is it used for transportation?,mouse,mouse_4.wav,nomask,prompt,,,no,no,398.663175991,1
PVW215,215,2015_Dec_04_0858,LL-ELAINE,1,test,11,,,----------,rabbit,rabbit_4.wav,mask,word,rabbit,rabbit_1.wav,yes,no,133.276207955,0
PVW215,215,2015_Dec_04_0858,LL-ELAINE,1,test,12,swan:nonvisual:yes:3,nonvisual,Does it live on water?,swan,swan_2.wav,nomask,prompt,,,yes,yes,259.884300292,1
